BirdID,Year,TrackID,track_type,SegmentID,date,u,v,u_se,v_se,x_se,y_se,s,s_se,time,dply_cl,age,sex,trckn__,DateTime,lon,lat,Island_Atoll,Island,Group,Atoll,Rtts_rt,Sula_sl,TtlAllS,PointID,DateTime_local,Date_local,nauticalDawn_local,nauticalDusk_local,day_night,at_island,label,visit_number,VisitID,night_visit,at_sea,label_atsea,track_number,cpf,return_prospect,first_prospect,prospect,Deploy.DateTime.GMT,dist,track_start_col,track_end_col,track_start_DateTime,track_end_DateTime,track_start_Lat,track_start_Lon,tot_dist,geometry_GPS,geometry_CP,CPdist
GY02221,2022,GY02221_2022_2,CPF,GY02221_2022_1,2022-02-19,1.999218294796591,4.511234179794228,4.168875895487494,4.166276015020122,19.64127792620707,19.628520956336512,4.9344428304169,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-19T23:00:00Z,72.36521361222805,-7.454857797387286,NA,NA,NA,NA,NA,NA,NA,1231,2022-02-19T23:00:00Z,2022-02-20,2022-02-20T00:30:26Z,2022-02-20T14:21:07Z,night,NA,NA,NA,NA,TRUE,TRUE,last,2,NA,NA,NA,NA,NA,549934.032581069,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-16T15:00:00Z,2022-02-20T03:00:00Z,-7.255049426558914,72.44751866020174,573580.361619395,"c(8055658.7304597, -832222.425350644)","c(8064820.88648984, -809795.31998569)",24226.435110671
GY02221,2022,NA,NA,GY02221_2022_1,2022-02-20,2.581993951574916,5.282885119136364,4.909914440749988,4.90673812783671,0.081723871945892,0.073319751356572,5.880178489374334,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-20T03:00:00Z,72.45799139836109,-7.265346112654074,Diego Garcia_Diego Garcia,Diego Garcia,Diego Garcia,Diego Garcia,P,8068,8748,1232,2022-02-20T03:00:00Z,2022-02-20,2022-02-20T00:30:14Z,2022-02-20T14:20:34Z,day,TRUE,first,3,GY02221_2022_3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,2022-02-12T05:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"c(8065986.70636895, -810950.805981011)","c(8065986.70636895, -810950.805981011)",0
GY02221,2022,NA,NA,GY02221_2022_1,2022-02-20,0.447819736987913,-0.363840472373533,3.907527609880933,3.904296406954649,3.908694410120268,3.905234390104465,0.555863571158656,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-20T07:00:00Z,72.47335424486968,-7.278092104167513,Diego Garcia_Diego Garcia,Diego Garcia,Diego Garcia,Diego Garcia,P,8068,8748,1233,2022-02-20T07:00:00Z,2022-02-20,2022-02-20T00:30:10Z,2022-02-20T14:20:31Z,day,TRUE,stay,3,GY02221_2022_3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,2022-02-12T05:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"c(8067696.89061943, -812381.187772251)","c(8067696.89061943, -812381.187772251)",0
GY02221,2022,NA,NA,GY02221_2022_1,2022-02-20,0.130914836342998,-0.101340095819017,1.491404652207378,1.468700466679281,5.303680333561855,5.167522381637125,0.165518853974212,NA,11:00:00,East Island,Immature Basic 2,M,22,2022-02-20T11:00:00Z,72.47805835726062,-7.281728117678452,Diego Garcia_Diego Garcia,Diego Garcia,Diego Garcia,Diego Garcia,P,8068,8748,1234,2022-02-20T11:00:00Z,2022-02-20,2022-02-20T00:30:09Z,2022-02-20T14:20:31Z,day,TRUE,stay,3,GY02221_2022_3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,2022-02-12T05:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"c(8068220.55001542, -812789.23625023)","c(8068220.55001542, -812789.23625023)",0
GY02221,2022,NA,NA,GY02221_2022_1,2022-02-20,-0.44885684965915,-0.104167597374461,2.874201505248476,2.73743007413914,1.961260161985894,1.606803543048268,0.806317457525009,NA,15:00:00,East Island,Immature Basic 2,M,22,2022-02-20T15:00:00Z,72.45311593563329,-7.267006209704182,Diego Garcia_Diego Garcia,Diego Garcia,Diego Garcia,Diego Garcia,P,8068,8748,1235,2022-02-20T15:00:00Z,2022-02-20,2022-02-20T00:30:16Z,2022-02-20T14:20:36Z,night,TRUE,last,3,GY02221_2022_3,TRUE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,2022-02-12T05:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"c(8065443.97234071, -811137.103240293)","c(8065443.97234071, -811137.103240293)",0
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-20,1.521061670011235,3.861701418769499,4.630894126969315,4.534770445713042,6.499550696756542,6.187045796049671,1.620669897651028,NA,19:00:00,East Island,Immature Basic 2,M,22,2022-02-20T19:00:00Z,72.47874084637951,-7.214784810281846,NA,NA,NA,NA,NA,NA,NA,1236,2022-02-20T19:00:00Z,2022-02-21,2022-02-21T00:30:21Z,2022-02-21T14:20:05Z,night,NA,NA,NA,NA,TRUE,TRUE,first,3,NA,NA,NA,NA,NA,6517.40550361385,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8068296.5243566, -805277.109938661)","c(8065443.97234071, -811137.103240293)",6517.40550361385
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-20,5.311397755154583,10.979774558338015,3.964667120797342,3.963566421443661,17.271065408082883,17.184449830594772,12.196984042542198,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-20T23:00:00Z,72.66959323691994,-6.820609663231657,NA,NA,NA,NA,NA,NA,NA,1237,2022-02-20T23:00:00Z,2022-02-21,2022-02-21T00:29:57Z,2022-02-21T14:18:58Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,55567.9776696077,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8089542.11528824, -761066.438197816)","c(8065443.97234071, -811137.103240293)",55567.9043271888
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,12.095797578489005,7.272026220364778,3.694961782083791,3.676985522619088,4.264070879771815,4.255250149949103,14.113508506448165,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-21T03:00:00Z,73.10422682965554,-6.559360886629128,NA,NA,NA,NA,NA,NA,NA,1238,2022-02-21T03:00:00Z,2022-02-21,2022-02-21T00:28:26Z,2022-02-21T14:17:00Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,112121.831400423,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8137925.30551322, -731784.954706368)","c(8065443.97234071, -811137.103240293)",107472.355214792
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,10.558852290110524,-5.550266790766614,3.975774452888093,3.969819559226693,3.97716347324436,3.970937534960988,16.446927775536576,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-21T07:00:00Z,73.68550036491702,-6.666025345955449,NA,NA,NA,NA,NA,NA,NA,1239,2022-02-21T07:00:00Z,2022-02-21,2022-02-21T00:26:01Z,2022-02-21T14:14:46Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,177923.717191132,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8202632.37947014, -743738.312123768)","c(8065443.97234071, -811137.103240293)",152850.437011732
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,-18.256704748653725,-7.542606904657231,2.797303020921662,2.721431645491264,11.43448888641831,11.085142590471802,19.75321338923728,NA,11:00:00,East Island,Immature Basic 2,M,22,2022-02-21T11:00:00Z,73.0294892796635,-6.9369315734666666,NA,NA,NA,NA,NA,NA,NA,1240,2022-02-21T11:00:00Z,2022-02-21,2022-02-21T00:28:24Z,2022-02-21T14:17:38Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,257014.225736121,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8129605.55950497, -774109.221028182)","c(8065443.97234071, -811137.103240293)",74079.5068055302
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,-10.925367781435165,-8.281099135712513,2.679652905619187,2.532181876327649,1.73760102442412,1.482691145463382,16.61880376260614,NA,15:00:00,East Island,Immature Basic 2,M,22,2022-02-21T15:00:00Z,72.51206018753138,-7.2346998543635435,NA,NA,NA,NA,NA,NA,NA,1241,2022-02-21T15:00:00Z,2022-02-21,2022-02-21T00:30:12Z,2022-02-21T14:19:58Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,323598.643608595,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8072005.6164472, -807511.784749514)","c(8065443.97234071, -811137.103240293)",7496.53970440733
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,1.135569990082536,0.898397843838142,4.534255353643375,4.487205628339435,7.866033947274157,7.658817418123355,1.005196079336243,NA,19:00:00,East Island,Immature Basic 2,M,22,2022-02-21T19:00:00Z,72.49049435046966,-7.2636375411647425,NA,NA,NA,NA,NA,NA,NA,1242,2022-02-21T19:00:00Z,2022-02-22,2022-02-22T00:30:24Z,2022-02-22T14:19:43Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,NA,NA,327636.986067904,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8069604.91844696, -810759.069604634)","c(8065443.97234071, -811137.103240293)",4178.08352342981
GY02221,2022,GY02221_2022_3,CPF,GY02221_2022_1,2022-02-21,0.193466696111262,0.414032514024932,2.047714938563071,2.014867280357731,5.980196464532983,5.916325557203722,0.456977329532516,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-21T23:00:00Z,72.49744611479221,-7.248781543135969,NA,NA,NA,NA,NA,NA,NA,1243,2022-02-21T23:00:00Z,2022-02-22,2022-02-22T00:30:23Z,2022-02-22T14:19:40Z,night,NA,NA,NA,NA,TRUE,TRUE,last,3,NA,NA,NA,NA,NA,329474.957152618,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-20T15:00:00Z,2022-02-22T03:00:00Z,-7.267006209704182,72.45311593563329,350511.487812608,"c(8070378.78531146, -809091.955995946)","c(8065443.97234071, -811137.103240293)",5341.81676092398
GY02221,2022,NA,NA,GY02221_2022_1,2022-02-22,-3.847750660873712,-11.141284873473397,3.188320980478379,3.120780155503788,2.34765789505553,2.058973673342249,5.230726785866585,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-22T03:00:00Z,72.41735765979259,-7.4185453991156285,Diego Garcia_Diego Garcia,Diego Garcia,Diego Garcia,Diego Garcia,P,8068,8748,1244,2022-02-22T03:00:00Z,2022-02-22,2022-02-22T00:30:34Z,2022-02-22T14:20:08Z,day,TRUE,single,4,GY02221_2022_4,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,2022-02-12T05:50:00Z,NA,NA,NA,NA,NA,NA,NA,NA,"c(8061463.37928248, -828145.857369343)","c(8061463.37928248, -828145.857369343)",0
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-22,0.473041608622748,-21.761258749878593,3.178582778953416,3.173847212990353,4.247101775516031,4.304746053865967,20.054465949064888,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-22T07:00:00Z,72.27632184609907,-8.12335218155145,NA,NA,NA,NA,NA,NA,NA,1245,2022-02-22T07:00:00Z,2022-02-22,2022-02-22T00:30:30Z,2022-02-22T14:21:19Z,day,NA,NA,NA,NA,TRUE,TRUE,first,4,NA,NA,NA,NA,NA,80727.8469252888,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8045763.3443185, -907332.309312354)","c(8061463.37928248, -828145.857369343)",80727.8469252888
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-22,0.570646152567663,0.162492119128898,1.356131578983106,1.356087740249507,2.711846149450359,2.711840867729287,9.348241027782718,NA,11:00:00,East Island,Immature Basic 2,M,22,2022-02-22T11:00:00Z,72.36191928450883,-8.446907074363779,NA,NA,NA,NA,NA,NA,NA,1246,2022-02-22T11:00:00Z,2022-02-22,2022-02-22T00:29:52Z,2022-02-22T14:21:16Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,118352.333698449,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8055292.00757549, -943730.201854076)","c(8061463.37928248, -828145.857369343)",115748.980637893
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-22,4.319901383949535,-4.932788899831554,4.07826916361325,4.07229467138009,4.079690550286218,4.073441807923588,6.371115198055767,NA,15:00:00,East Island,Immature Basic 2,M,22,2022-02-22T15:00:00Z,72.5173029434807,-8.614266528422936,NA,NA,NA,NA,NA,NA,NA,1247,2022-02-22T15:00:00Z,2022-02-22,2022-02-22T00:29:06Z,2022-02-22T14:20:48Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,143927.600783742,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8072589.23736983, -962568.995019395)","c(8061463.37928248, -828145.857369343)",134882.781161514
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-22,-0.264428842421711,1.804056999619822,4.075796380844139,4.015048761939355,17.131620855657967,16.86255970728304,1.823524002904179,NA,19:00:00,East Island,Immature Basic 2,M,22,2022-02-22T19:00:00Z,72.50780132331633,-8.549745498031347,NA,NA,NA,NA,NA,NA,NA,1248,2022-02-22T19:00:00Z,2022-02-23,2022-02-23T00:29:22Z,2022-02-23T14:20:22Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,151267.985519008,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8071531.52185142, -955305.215979264)","c(8061463.37928248, -828145.857369343)",127557.32035785
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-22,0.15575468360039,-0.823313816977757,3.532875728972739,3.508555129462987,5.114893379322255,4.92027863899246,0.838038275074615,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-22T23:00:00Z,72.51339799449437,-8.579192203437673,NA,NA,NA,NA,NA,NA,NA,1249,2022-02-22T23:00:00Z,2022-02-23,2022-02-23T00:29:19Z,2022-02-23T14:20:22Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,154640.980670297,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8072154.5404371, -958620.173615874)","c(8061463.37928248, -828145.857369343)",130911.604248187
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,6.899860061100394,-21.583609203416547,1.032052725435108,0.929632562524766,2.8221545423237,2.548894365920601,16.871180190713062,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-23T03:00:00Z,72.70112577375941,-9.152473327956534,NA,NA,NA,NA,NA,NA,NA,1250,2022-02-23T03:00:00Z,2022-02-23,2022-02-23T00:28:03Z,2022-02-23T14:20:07Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,222526.926952327,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8093052.30123264, -1023209.53261826)","c(8061463.37928248, -828145.857369343)",197604.902245841
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,-0.392495906739789,-2.689819154933199,2.100758816311714,2.145015417847802,2.654328095237637,2.885499745503298,9.888950077807458,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-23T07:00:00Z,72.8337701144273,-9.479921889625233,NA,NA,NA,NA,NA,NA,NA,1251,2022-02-23T07:00:00Z,2022-02-23,2022-02-23T00:27:14Z,2022-02-23T14:19:53Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,262307.549953949,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8107818.20169239, -1060148.21356398)","c(8061463.37928248, -828145.857369343)",236587.960049785
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,-0.529261195727137,0.820110506451517,1.07243813390587,1.030083429525843,3.216782438549076,3.089789669997993,1.941648282240036,NA,11:00:00,East Island,Immature Basic 2,M,22,2022-02-23T11:00:00Z,72.79007085064775,-9.425897877819054,NA,NA,NA,NA,NA,NA,NA,1252,2022-02-23T11:00:00Z,2022-02-23,2022-02-23T00:27:28Z,2022-02-23T14:20:00Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,270107.16866331,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8102953.62190041, -1054051.50006744)","c(8061463.37928248, -828145.857369343)",229684.130133836
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,6.228890882345151,-5.130862572487573,4.263417638483592,4.244421463569766,4.264786893029571,4.245530254201847,7.84833585869761,NA,15:00:00,East Island,Immature Basic 2,M,22,2022-02-23T15:00:00Z,73.02194777627012,-9.585247785267256,NA,NA,NA,NA,NA,NA,NA,1253,2022-02-23T15:00:00Z,2022-02-23,2022-02-23T00:26:23Z,2022-02-23T14:19:13Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,301567.728191117,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8128766.0431874, -1072037.20864691)","c(8061463.37928248, -828145.857369343)",253007.193171851
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,-1.985983468285607,-2.954292061218563,5.560941639660762,5.559693423633215,23.553532946898482,23.537382184110168,3.559751715582035,NA,19:00:00,East Island,Immature Basic 2,M,22,2022-02-23T19:00:00Z,72.95058620297306,-9.690590427528937,NA,NA,NA,NA,NA,NA,NA,1254,2022-02-23T19:00:00Z,2022-02-24,2022-02-24T00:26:46Z,2022-02-24T14:19:08Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,315871.121654838,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8120822.10918577, -1083931.78628362)","c(8061463.37928248, -828145.857369343)",262583.130163138
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-23,-5.877139047281687,-0.901196647336446,4.586591873662718,4.586232056721782,26.662961746140734,26.65467309219828,5.945835092938114,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-23T23:00:00Z,72.73940524849603,-9.722718188010846,NA,NA,NA,NA,NA,NA,NA,1255,2022-02-23T23:00:00Z,2022-02-24,2022-02-24T00:27:35Z,2022-02-24T14:20:01Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,339658.039006416,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8097313.55286815, -1087560.17669152)","c(8061463.37928248, -828145.857369343)",261879.789245962
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,-5.444575854643088,1.028423669158778,4.989832223232515,4.988584897296664,14.382627938364394,14.380656260014465,5.540827537246997,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-24T03:00:00Z,72.54376741911081,-9.686054518726129,NA,NA,NA,NA,NA,NA,NA,1256,2022-02-24T03:00:00Z,2022-02-24,2022-02-24T00:28:24Z,2022-02-24T14:20:46Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,361826.469977619,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8075535.24932109, -1083419.54553952)","c(8061463.37928248, -828145.857369343)",255661.247353575
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,0.122403379311689,2.811417307507067,3.731780577294576,3.731291381625484,3.732115373370412,3.731560151037146,2.845642098822509,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-24T07:00:00Z,72.49427303609686,-9.597263765819422,NA,NA,NA,NA,NA,NA,NA,1257,2022-02-24T07:00:00Z,2022-02-24,2022-02-24T00:28:40Z,2022-02-24T14:20:53Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,373266.424730244,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8070025.55980685, -1073393.78441136)","c(8061463.37928248, -828145.857369343)",245397.344430904
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,1.740569250216381,-0.181835107501493,1.243684329249075,1.208275427010159,2.486770619023893,2.416008340951967,2.426084010459903,NA,11:00:00,East Island,Immature Basic 2,M,22,2022-02-24T11:00:00Z,72.57094033389635,-9.55607798689743,NA,NA,NA,NA,NA,NA,NA,1258,2022-02-24T11:00:00Z,2022-02-24,2022-02-24T00:28:24Z,2022-02-24T14:20:32Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,382985.342380473,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8078560.12435838, -1068744.20720396)","c(8061463.37928248, -828145.857369343)",241205.026140275
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,-0.601662879726587,0.376106220514946,1.514597919681365,1.452892791482252,1.033179467857445,0.925037976360063,1.216379131026152,NA,15:00:00,East Island,Immature Basic 2,M,22,2022-02-24T15:00:00Z,72.56187977788115,-9.51362813511505,NA,NA,NA,NA,NA,NA,NA,1259,2022-02-24T15:00:00Z,2022-02-24,2022-02-24T00:28:28Z,2022-02-24T14:20:32Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,387882.038242857,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8077551.50787646, -1063952.51406258)","c(8061463.37928248, -828145.857369343)",236354.833296255
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,-0.69198826984756,-0.236040230560544,4.335167142217403,4.247579393205857,4.845029723798136,4.702880119078812,0.70868322633752,NA,19:00:00,East Island,Immature Basic 2,M,22,2022-02-24T19:00:00Z,72.53989083252121,-9.526378047165123,NA,NA,NA,NA,NA,NA,NA,1260,2022-02-24T19:00:00Z,2022-02-25,2022-02-25T00:28:43Z,2022-02-25T14:20:10Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,390721.549028213,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8075103.70967591, -1065391.64764552)","c(8061463.37928248, -828145.857369343)",237637.588813323
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-24,-2.391479180583497,-1.040322753535584,3.968785848468969,3.968600830367762,16.871441572651474,16.824458205656516,2.607957123730852,NA,23:00:00,East Island,Immature Basic 2,M,22,2022-02-24T23:00:00Z,72.4539587404784,-9.563483657150323,NA,NA,NA,NA,NA,NA,NA,1261,2022-02-24T23:00:00Z,2022-02-25,2022-02-25T00:29:02Z,2022-02-25T14:20:33Z,night,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,401164.289918449,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8065537.79294691, -1069580.21236799)","c(8061463.37928248, -828145.857369343)",241468.732179389
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-25,-3.866360066718964,-7.044520746097664,3.611898502509191,3.602196422552805,4.224782930242138,4.21987145211443,8.035802650552803,NA,03:00:00,East Island,Immature Basic 2,M,22,2022-02-25T03:00:00Z,72.31503032674472,-9.814634742064715,NA,NA,NA,NA,NA,NA,NA,1262,2022-02-25T03:00:00Z,2022-02-25,2022-02-25T00:29:23Z,2022-02-25T14:21:19Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,433469.358551195,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8050072.35267336, -1097942.82184793)","c(8061463.37928248, -828145.857369343)",270037.326177457
GY02221,2022,GY02221_2022_4,CPF,GY02221_2022_1,2022-02-25,-0.846949282908676,-9.89120943453116,3.963262699282268,3.960436402331657,3.964652464097574,3.961554065314035,13.484803883397108,NA,07:00:00,East Island,Immature Basic 2,M,22,2022-02-25T07:00:00Z,72.18407525873907,-10.27699539889226,NA,NA,NA,NA,NA,NA,NA,1263,2022-02-25T07:00:00Z,2022-02-25,2022-02-25T00:29:31Z,2022-02-25T14:22:14Z,day,NA,NA,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,NA,NA,487735.388000492,Diego Garcia_Diego Garcia,Diego Garcia_Diego Garcia,2022-02-22T03:00:00Z,2022-03-01T23:00:00Z,-7.4185453991156285,72.41735765979259,1309293.69289088,"c(8035494.50118617, -1150214.11605622)","c(8061463.37928248, -828145.857369343)",323113.518570762
